#Puck,v_x (m/s), v_y (m/s)
17,-0.243375,-0.217602
18,-0.0907307,-0.569243
19,-0.104368,-0.044952
20,-0.0373232,-0.116791
0,0.0452369,-0.117622
1,0.649866,-0.235339
2,0.113894,-0.220434
3,0.181821,0.0486943
4,-0.387698,0.495227
5,-0.34036,-0.0750968
6,0.240063,-0.0105669
7,-0.0149028,-0.317753
8,-0.306633,0.079747
9,-0.379072,-0.375717
10,-0.325134,0.208154
11,0.126979,-0.239325
12,0.479385,0.208934
13,0.0157005,-0.174698
14,-0.0723278,-0.477468
15,0.0094273,0.0719032
16,-0.232044,-0.624757
17,-0.229501,-0.206224
18,-0.0921221,-0.574104
19,-0.113321,-0.0395978
20,-0.039823,-0.133289
0,0.00559223,-0.124902
1,0.651397,-0.234177
2,0.124854,-0.162972
3,0.191757,0.0353676
4,-0.379882,0.518099
5,-0.34198,-0.0773226
6,0.241437,-0.0384794
7,-0.0249569,-0.296064
8,0.193582,0.64238
9,-0.399062,-0.381125
10,-0.32789,0.199175
11,0.107985,-0.1787
12,0.382149,0.226362
13,0.0166379,-0.179078
14,-0.0515763,-0.475
15,0.00221851,0.0707103
16,-0.232793,-0.62284
17,-0.247631,-0.210022
18,-0.0952017,-0.575156
19,-0.112682,-0.0400941
20,-0.050887,-0.143025
0,0.0261535,-0.104871
1,0.655393,-0.240835
2,0.119178,-0.211444
3,0.181085,0.0413586
4,-0.378064,0.522753
5,-0.33713,-0.0936472
6,0.261375,-0.115144
7,-0.0332795,-0.317734
8,0.170234,0.671991
9,-0.388935,-0.394807
10,-0.32527,0.195056
11,0.0880752,-0.213019
12,-0.0382128,-0.391679
13,0.017068,-0.182929
14,-0.0723222,-0.491142
15,0.00428263,0.0706322
16,-0.234525,-0.611029
17,-0.243666,-0.230064
18,-0.0951778,-0.581712
19,-0.106145,-0.0469564
20,-0.0470795,-0.143301
0,0.0404856,-0.0786901
1,0.657127,-0.239436
2,0.0337427,-0.206994
3,0.185655,0.0444135
4,-0.386779,0.53312
5,-0.341188,-0.0909646
6,0.21742,-0.0640649
7,-0.0264531,-0.304219
8,0.159492,0.650543
9,-0.391979,-0.394723
10,-0.328947,0.194724
11,0.0889887,-0.256087
12,-0.405135,-0.386988
13,-0.0268979,-0.168817
14,-0.060136,-0.48159
15,0.00315959,0.0753523
16,-0.221589,-0.602686
17,-0.253068,-0.216889
18,-0.0923233,-0.581116
19,-0.111241,-0.0560703
20,-0.0565271,-0.131122
0,0.0991025,-0.0611166
1,0.654314,-0.234519
2,0.0809344,-0.23117
3,0.18877,0.0662907
4,-0.386626,0.511898
5,-0.343918,-0.0730363
6,0.216293,-0.0456845
7,-0.0236923,-0.299801
8,0.179053,0.672664
9,-0.362662,-0.37716
10,-0.325454,0.203261
11,0.133219,-0.0878482
12,-0.225725,-0.141794
13,-0.0390473,-0.162507
14,-0.0603842,-0.470717
15,-0.0145021,0.0768723
16,-0.224057,-0.590457
17,-0.262194,-0.232902
18,-0.0937423,-0.572621
19,-0.110906,-0.042047
20,-0.0522233,-0.128578
0,0.0533473,-0.021812
1,0.657408,-0.241445
2,0.210145,-0.252638
3,0.179354,0.051319
4,-0.405102,0.512511
5,-0.342771,-0.0728121
6,0.197385,-0.0300189
7,-0.0217293,-0.292094
8,0.185552,0.683254
9,-0.353057,-0.336716
10,-0.324482,0.200484
11,0.3006,0.510611
12,0.484304,0.139334
13,-0.0358013,-0.163418
14,-0.0770304,-0.476467
15,-0.0043102,0.0822449
16,-0.222844,-0.584651
17,-0.241706,-0.209242
18,0.0620205,-0.516447
19,-0.112635,-0.0384509
20,-0.039607,-0.114225
0,0.0708821,-0.0599329
1,0.659128,-0.239548
2,0.143077,-0.308195
3,0.176384,0.0447507
4,-0.410679,0.502902
5,-0.343463,-0.0840554
6,0.211505,-0.0337924
7,-0.0188803,-0.285379
8,0.184708,0.695518
9,-0.36178,-0.370885
10,-0.325414,0.197475
11,0.292476,0.535154
12,0.488226,0.197446
13,-0.041003,-0.166366
14,-0.0704934,-0.477385
15,-0.0110117,0.0769679
16,-0.223633,-0.580762
17,-0.240198,-0.207783
18,-0.30931,-0.196512
19,-0.115138,-0.0428364
20,-0.0432665,-0.149026
0,0.0252703,-0.0374923
1,0.655834,-0.227518
2,0.152203,-0.238122
3,0.179328,0.0512592
4,-0.408512,0.421518
5,-0.343008,-0.0836758
6,0.143895,-0.1133
7,-0.0259347,-0.282608
8,0.190241,0.689408
9,-0.363583,-0.382286
10,-0.327761,0.198304
11,0.287989,0.0938586
12,0.479915,-0.0732679
13,-0.044543,-0.166473
14,-0.0862858,-0.467786
15,-0.0159376,0.0731181
16,-0.225119,-0.58618
17,-0.246562,-0.221138
18,0.552848,-0.464053
19,-0.112311,-0.0417933
20,-0.0508328,-0.158476
0,0.0168888,0.0231317
1,0.651785,-0.23313
2,0.112225,-0.271519
3,0.177137,0.057186
4,-0.237901,-0.801084
5,-0.337436,-0.0905758
6,0.147422,-0.0801054
7,-0.0130942,-0.284209
8,0.197098,0.665036
9,-0.362609,-0.388633
10,-0.32555,0.193395
11,0.374001,-0.231059
12,0.468051,-0.465384
13,-0.0454951,-0.166422
14,-0.0912458,-0.45731
15,-0.0249201,0.07102
16,-0.218546,-0.562911
17,-0.2462,-0.221631
18,0.639256,-0.502763
19,-0.112267,-0.049435
20,-0.0474306,-0.16653
0,-0.0170699,0.011258
1,0.645448,-0.234879
2,0.0567366,-0.331992
3,0.171783,0.0440293
4,-0.336631,-0.194189
5,-0.340596,-0.0870578
6,0.162646,-0.030006
7,-0.0203802,-0.27983
8,0.249122,-0.249551
9,-0.353458,-0.392568
10,-0.323695,0.195641
11,0.304339,0.531279
12,0.476029,-0.479956
13,-0.0430836,-0.166795
14,-0.0946958,-0.495647
15,-0.0303332,0.0692059
16,-0.212189,-0.564738
17,-0.234552,-0.212407
18,0.565486,-0.474707
19,-0.102632,-0.0566759
20,-0.0400959,-0.162417
0,-0.0201899,-0.0169522
1,0.641856,-0.221506
2,0.00302909,-0.321868
3,0.167133,0.0618041
4,-0.314257,0.508659
5,-0.344474,-0.0799299
6,0.172807,-0.0209831
7,-0.0190752,-0.275546
8,0.164051,-0.307923
9,-0.354011,-0.414294
10,-0.27943,-0.355124
11,0.296248,0.532897
12,-0.278733,0.32326
13,-0.0517629,-0.161058
14,-0.108301,-0.491401
15,-0.0456753,0.073721
16,-0.202554,-0.556071
17,-0.242143,-0.193546
18,0.546869,-0.462629
19,-0.118151,-0.0424284
20,-0.0350468,-0.156606
0,-0.000642395,-0.0192516
1,0.633217,-0.22336
2,0.0714391,-0.277285
3,0.16542,0.0588614
4,-0.248944,0.201258
5,-0.342343,-0.0829691
6,0.174209,-0.0284198
7,-0.00333053,-0.275783
8,0.15593,0.0393782
9,-0.354045,-0.366987
10,0.0658643,-0.118158
11,0.29926,0.529333
12,-0.164365,0.105051
13,-0.0489433,-0.166407
14,-0.102149,-0.473815
15,-0.0424366,0.0667741
16,-0.194679,-0.567057
17,-0.243404,-0.210735
18,0.573908,-0.416167
19,-0.110033,-0.0491106
20,-0.0576648,-0.169815
0,-0.0315757,-0.0560528
1,0.633495,-0.214905
2,0.108867,-0.258807
3,0.157687,0.0470207
4,-0.160351,0.0160093
5,-0.343149,-0.0898608
6,0.19034,-0.0208434
7,-0.0298056,-0.290901
8,0.114865,0.0782674
9,0.0418873,-0.241535
10,-0.197325,-0.853273
11,0.306622,0.517475
12,0.463309,-0.468024
13,-0.0519246,-0.172149
14,-0.0997917,-0.492149
15,-0.0330626,0.0608465
16,-0.150867,-0.561697
17,-0.245236,-0.210299
18,0.500575,-0.511609
19,-0.124528,-0.0411482
20,-0.0369271,-0.151136
0,-0.0832053,-0.0646034
1,0.62438,-0.215745
2,0.0870753,-0.232295
3,0.158608,0.0582374
4,-0.153794,0.00199243
5,-0.345133,-0.078204
6,0.171338,-0.0232549
7,-0.0132449,-0.283108
8,0.104917,0.0919314
9,0.276184,-0.170914
10,-0.264064,-0.795599
11,0.298156,0.479675
12,0.477121,-0.457109
13,-0.051568,-0.166412
14,-0.0919056,-0.491354
15,-0.0386521,0.128
16,-0.135801,-0.558863
17,-0.247541,-0.207871
18,-0.224968,-0.297795
19,-0.113417,-0.0441414
20,-0.0297432,-0.159003
0,-0.0836813,-0.128111
1,0.626953,-0.232155
2,-0.00366321,-0.179299
3,0.156095,0.057073
4,-0.150317,-0.00913873
5,-0.345255,-0.0886918
6,0.167037,-0.0202111
7,-0.0282507,-0.268725
8,0.0875881,0.0635373
9,0.323625,-0.115379
10,-0.254526,-0.847057
11,0.330279,0.184268
12,0.387889,-0.370766
13,-0.0542773,-0.164815
14,-0.0996888,-0.499513
15,-0.050513,0.419754
16,0.0119326,-0.381279
17,-0.246022,-0.205278
18,-0.0735514,-0.417178
19,-0.120263,-0.0458416
20,-0.0351837,-0.158505
0,-0.0431553,-0.111018
1,0.623889,-0.226992
2,0.0996879,-0.207579
3,0.157553,0.0503889
4,-0.145797,-0.00917182
5,-0.339376,-0.0884648
6,0.152454,0.0231097
7,-0.0210492,-0.283738
8,0.104197,0.0944605
9,0.23482,-0.241987
10,-0.256458,-0.819552
11,0.328851,0.177192
12,0.44592,-0.448706
13,-0.055722,-0.168671
14,-0.101807,-0.501228
15,-0.0496454,0.414322
16,0.331498,-0.416354
17,-0.244867,-0.206544
18,-0.151239,-0.40533
19,-0.125611,-0.044282
20,0.110731,-0.306234
0,-0.0620265,-0.10786
1,0.58289,-0.229632
2,0.0490591,-0.239548
3,0.150695,0.053407
4,-0.147436,-0.00780431
5,-0.350172,-0.0754295
6,0.244658,-0.0247327
7,-0.0273868,-0.251898
8,0.132115,0.104526
9,0.249818,-0.237574
10,-0.277658,-0.838607
11,0.322565,0.178059
12,0.392061,-0.424628
13,-0.0589864,-0.166445
14,-0.105602,-0.493723
15,-0.0592529,0.413534
16,0.0532508,-0.134511
17,-0.249057,-0.198927
18,-0.155983,-0.407664
19,-0.126306,-0.0333623
20,0.176638,-0.15743
0,-0.00344816,-0.0812799
1,0.224445,-0.237736
2,0.116967,-0.202423
3,0.151951,0.0563304
4,-0.124992,-0.134195
5,-0.345681,-0.0803729
6,0.28154,-0.326309
7,0.0086204,-0.0421315
8,0.094705,0.0706763
9,0.250651,-0.215808
10,-0.268641,-0.819282
11,0.320617,0.180041
12,0.447358,-0.449081
13,-0.0626404,-0.16667
14,-0.109348,-0.484034
15,-0.0536395,0.421572
16,0.0558837,-0.137252
17,-0.254958,-0.197931
18,-0.154789,-0.40512
19,-0.125027,-0.040639
20,-0.0206982,-0.0223322
0,0.0123774,-0.19434
1,0.227694,-0.246652
2,0.0801514,-0.179496
3,0.150004,0.042852
4,-0.111445,-0.496712
5,-0.34211,-0.0832696
6,-0.0807157,-0.168943
7,0.00681913,-0.0221741
8,0.0798224,0.0849431
9,0.235436,-0.209805
10,-0.279194,-0.854832
11,0.32586,0.173466
12,0.438694,-0.461177
13,-0.0578468,-0.17187
14,-0.120597,-0.475362
15,-0.0536542,0.409851
16,0.0606773,-0.145027
17,-0.256695,-0.205973
18,-0.15597,-0.411173
19,-0.120799,-0.0440615
20,-0.200588,-0.023843
0,0.0755177,-0.171651
1,0.217736,-0.144297
2,0.22332,-0.144841
3,-0.406986,0.262591
4,-0.112496,-0.502366
5,-0.34064,-0.0840738
6,-0.347305,0.0301512
7,-0.0140059,-0.00264126
8,0.126577,0.114458
9,0.319692,-0.208219
10,-0.303118,-0.860239
11,0.321309,0.171574
12,0.426206,-0.45402
13,-0.0626771,-0.167905
14,-0.106337,-0.464451
15,-0.0569847,0.416265
16,0.0558902,-0.142376
17,-0.260635,-0.204101
18,-0.155003,-0.406221
19,-0.122846,-0.0437453
20,0.365971,-0.607766
0,0.0177794,-0.139805
1,0.161602,-0.210636
2,0.0733984,-0.207621
3,-0.787589,-0.229755
4,-0.114062,-0.500053
5,-0.345797,-0.078601
6,-0.454955,-0.0352334
7,-0.138051,0.0337409
8,0.0421885,0.117565
9,0.278668,-0.200815
10,-0.294421,-0.809344
11,0.31953,0.174484
12,0.413663,-0.450744
13,-0.0668311,-0.165113
14,-0.10492,-0.233703
15,-0.0621202,0.420297
16,0.052419,-0.138088
17,-0.265018,-0.201798
18,-0.161264,-0.398033
19,-0.127296,-0.0333273
20,0.366659,-0.606847
0,0.024558,-0.118974
1,0.319166,-0.362636
2,0.125908,-0.234295
3,0.137147,-0.305377
4,-0.109895,-0.497627
5,-0.343813,-0.084093
6,-0.387709,-0.134866
7,-0.202633,0.116846
8,0.112223,0.117329
9,0.222357,-0.161567
10,-0.018181,-0.0838477
11,0.311445,0.166926
12,0.441329,-0.49022
13,-0.0649453,-0.168749
14,-0.0271166,0.736111
15,-0.0615467,0.416776
16,0.0555685,-0.137691
17,-0.254955,-0.202148
18,-0.159285,-0.399185
19,-0.123256,-0.035238
20,0.3595,-0.618324
0,0.0171737,-0.0985593
1,0.29064,-0.125194
2,0.127095,-0.267784
3,0.127463,-0.307086
4,-0.116029,-0.485992
5,-0.336992,-0.0769394
6,-0.39019,-0.133644
7,-0.201028,0.11655
8,0.133109,0.122935
9,0.238525,-0.154298
10,0.0335185,-0.0989269
11,0.317258,0.169158
12,0.461274,-0.477342
13,-0.0687758,-0.16778
14,-0.0331132,0.801008
15,-0.0582364,0.415544
16,0.0555924,-0.140046
17,-0.261346,-0.208869
18,-0.162521,-0.394565
19,-0.120551,-0.038517
20,0.366822,-0.600608
0,0.10152,-0.0751832
1,0.122774,-0.314222
2,0.195872,-0.318554
3,0.135469,-0.304498
4,-0.113542,-0.494686
5,-0.3429,-0.085194
6,-0.3926,-0.134888
7,-0.20341,0.114172
8,0.0413651,0.13507
9,0.228869,-0.146736
10,-0.287191,-0.76935
11,0.318495,0.174159
12,0.492568,-0.481066
13,-0.0699319,-0.166754
14,0.0651576,0.0285608
15,-0.0593117,0.418139
16,0.050785,-0.142341
17,-0.208728,-0.200379
18,-0.162479,-0.402696
19,-0.125496,-0.0378204
20,0.356706,-0.621601
0,0.0591977,-0.060069
1,0.0944881,-0.32182
2,0.12733,-0.262893
3,0.124612,-0.303449
4,-0.117853,-0.494785
5,-0.336847,-0.0885898
6,-0.394372,-0.132752
7,-0.201848,0.125047
8,0.0902257,0.126652
9,0.240165,-0.128999
10,-0.0185899,0.0429495
11,0.307888,0.16378
12,0.468182,-0.446842
13,-0.0699705,-0.168824
14,0.0185192,0.0285774
15,-0.0612306,0.416253
16,0.0525238,-0.145795
17,0.5658,-0.20276
18,-0.163366,-0.405743
19,-0.118714,-0.0443721
20,0.352968,-0.614784
0,0.0619631,-0.0525973
1,-0.388295,-0.147021
2,0.0296788,-0.197834
3,0.111409,-0.32195
4,-0.117245,-0.48522
5,-0.347536,-0.083719
6,-0.331507,-0.22809
7,-0.194498,0.126233
8,0.119816,0.141047
9,0.253671,-0.190002
10,-0.245944,-0.80439
11,0.312537,0.169582
12,0.438708,-0.444886
13,-0.0731779,-0.166333
14,-0.0344467,0.0273606
15,-0.061203,0.417908
16,0.0520128,-0.13972
17,0.713761,-0.21808
18,-0.166565,-0.397002
19,-0.119921,-0.0400408
20,0.357302,-0.612683
0,0.057175,-0.107307
1,-0.147095,0.422835
2,-0.168087,0.047278
3,0.121112,-0.309052
4,-0.116609,-0.485316
5,-0.344647,-0.0794125
6,-0.336944,0.112122
7,-0.20005,0.116999
8,0.147243,0.113587
9,0.206515,-0.198624
10,-0.328982,-0.733284
11,0.309342,0.171176
12,0.451808,-0.474913
13,-0.0730529,-0.163935
14,-0.10993,0.0118691
15,-0.0611222,0.425839
16,0.0489571,-0.138822
17,0.710153,-0.220679
18,-0.167809,-0.390612
19,-0.125578,-0.0369303
20,0.365266,-0.609039
0,-0.0052862,-0.0165644
1,0.00418154,0.319043
2,-0.192825,0.00636513
3,0.119406,-0.312639
4,-0.11636,-0.486455
5,-0.329228,-0.0865478
6,-0.324559,0.169559
7,-0.198709,0.116846
8,0.164051,0.0809142
9,0.274133,-0.105864
10,0.20593,-0.0746051
11,0.310322,0.167095
12,0.490576,-0.476076
13,-0.0758449,-0.167388
14,-0.124504,0.0399948
15,-0.0588614,0.422168
16,0.0489369,-0.14115
17,0.719272,-0.223965
18,-0.163293,-0.393068
19,-0.12173,-0.0372943
20,0.361346,-0.604108
0,-0.0134048,0.0324028
1,-0.002213,0.46502
2,-0.21928,-0.0194869
3,0.118517,-0.308304
4,-0.112593,-0.486889
5,-0.325077,-0.0887506
6,-0.303565,0.391714
7,-0.202949,0.104792
8,0.156246,0.0990115
9,0.27151,-0.116445
10,0.249654,-0.10085
11,0.310439,0.163414
12,0.421563,-0.394796
13,-0.0744535,-0.169089
14,0.373353,0.00116899
15,-0.0668164,0.416229
16,0.0510644,-0.145027
17,0.722728,-0.223079
18,-0.166638,-0.399327
19,-0.114937,-0.043238
20,0.365149,-0.608215
0,-0.0216659,-0.0194979
1,0.0755269,0.561969
2,-0.237828,0.0332961
3,0.11419,-0.313261
4,-0.123733,-0.477118
5,-0.186427,-0.0550226
6,-0.154256,-0.444443
7,-0.203482,0.114618
8,0.148234,0.092957
9,0.302039,-0.10302
10,-0.234137,-0.117476
11,0.304508,0.16773
12,0.406929,-0.440293
13,-0.0790118,-0.166124
14,-0.0473755,0.175164
15,-0.0660279,0.421698
16,0.0456468,-0.14227
17,0.707644,-0.238024
18,-0.155367,-0.400516
19,-0.126637,-0.0473856
20,0.360566,-0.602587
0,0.00987211,-0.0398083
1,-0.0481107,0.408875
2,-0.175566,0.0538288
3,0.098427,-0.308015
4,-0.116625,-0.477844
5,-0.138408,-0.0404975
6,-0.156529,-0.44243
7,-0.196093,0.105641
8,0.15629,0.142834
9,0.300797,-0.14311
10,0.0645492,-0.128931
11,0.302131,0.168443
12,0.341747,-0.433827
13,-0.0774274,-0.1649
14,-0.0372589,-0.661194
15,-0.0747108,0.415156
16,0.044294,-0.140761
17,0.72,-0.218716
18,-0.158004,-0.39998
19,-0.124145,-0.0424826
20,0.361281,-0.602533
0,-0.0391989,-0.0443886
1,-0.0879355,0.413833
2,-0.283598,0.0980502
3,0.0367461,-0.322918
4,-0.112402,-0.476223
5,-0.0794229,-0.0274723
6,-0.12272,-0.104924
7,-0.207176,0.0987284
8,0.160849,0.129313
9,0.255353,-0.161327
10,0.0843219,-0.115132
11,0.238758,-0.194137
12,0.38143,-0.443875
13,-0.0785688,-0.166433
14,-0.0642386,-0.673819
15,-0.0663992,0.420779
16,0.0474867,-0.142575
17,0.728925,-0.217008
18,-0.0637267,-0.11625
19,-0.125788,-0.0407663
20,0.363586,-0.586706
0,-0.0346305,-0.0694466
1,-0.725268,-0.332679
2,-0.19232,0.0864522
3,-0.0868731,-0.238576
4,-0.114793,-0.476528
5,0.0718978,-0.0288554
6,-0.121086,0.084933
7,-0.209459,0.0983994
8,0.152092,0.0796165
9,0.29515,-0.157511
10,0.11695,0.178402
11,0.207577,-0.409219
12,0.412822,-0.453959
13,-0.0813387,-0.165661
14,-0.0553406,-0.673258
15,-0.0736484,0.422278
16,-0.325308,0.319949
17,0.726399,-0.216345
18,0.0350721,-0.327357
19,-0.120811,-0.0434508
20,0.361015,-0.585214
0,-0.124894,-0.103963
1,-0.681747,-0.326278
2,-0.228251,0.0880899
3,0.107731,-0.287907
4,-0.10556,-0.47885
5,0.442011,-0.169521
6,-0.126459,0.085637
7,-0.218933,0.0980484
8,0.141332,0.0735032
9,0.291157,-0.159538
10,-0.190958,0.317999
11,0.0147098,-0.336639
12,0.402691,-0.498055
13,-0.080848,-0.164681
14,-0.0397439,-0.67591
15,-0.0712277,0.416606
16,-0.382349,0.386025
17,0.723457,-0.216282
18,0.374364,-0.239034
19,-0.122673,-0.0500686
20,0.353163,-0.591105
0,-0.0565124,-0.124939
1,-0.64658,-0.25954
2,-0.241934,0.150355
3,0.229424,-0.383685
4,-0.109109,-0.476094
5,0.316004,-0.203742
6,-0.111896,0.0664699
7,-0.222247,0.09147
8,0.14517,0.0658386
9,0.317736,-0.180711
10,0.192128,0.0784962
11,-0.06378,-0.241882
12,0.43023,-0.475411
13,-0.0812138,-0.166576
14,-0.0611019,-0.684629
15,-0.0716266,0.417851
16,-0.374777,0.388119
17,0.728165,-0.214606
18,0.62904,-0.215874
19,-0.12485,-0.0412741
20,0.340901,-0.586497
0,-0.0600405,-0.106744
1,-0.659838,-0.177329
2,-0.18038,0.113878
3,0.228207,-0.353047
4,-0.109146,-0.471378
5,0.319586,-0.188485
6,-0.119291,0.0900961
7,-0.22445,0.0959898
8,0.129052,0.0676068
9,0.306467,-0.193033
10,0.183403,0.0863042
11,-0.0839929,-0.278928
12,0.264988,-0.147918
13,-0.0850773,-0.163223
14,-0.0531726,-0.673277
15,-0.0733782,0.418573
16,-0.36663,0.389764
17,0.717684,-0.211836
18,0.629992,-0.212907
19,-0.123041,-0.0474807
20,0.340065,-0.586232
0,-0.0423999,-0.148069
1,-0.79268,-0.172562
2,-0.176748,0.195316
3,0.215782,-0.345169
4,-0.118701,-0.475936
5,0.319155,-0.194881
6,-0.107965,0.0975411
7,-0.225875,0.0979693
8,0.107104,0.0669892
9,0.273094,-0.178628
10,0.188631,0.0915252
11,-0.077409,-0.236139
12,0.0127394,0.401939
13,-0.0877921,-0.164038
14,-0.0729408,-0.65931
15,-0.0518787,0.41246
16,-0.369211,0.39432
17,0.720276,-0.215468
18,0.621255,-0.20406
19,-0.128659,-0.0365012
20,0.349597,-0.586764
0,-0.0320471,-0.179038
1,-0.760511,-0.152175
2,-0.168109,0.0532186
3,-0.351179,-0.312955
4,0.15485,-0.26318
5,0.320767,-0.19358
6,-0.140272,0.103221
7,-0.222781,0.0870477
8,0.116124,0.0791423
9,0.215328,0.157435
10,0.198141,0.084219
11,-0.0828441,-0.269691
12,0.576483,0.212659
13,-0.0850295,-0.164574
14,-0.077307,-0.662518
15,-0.204201,-0.179939
16,-0.277623,0.0942841
17,0.465999,-0.422788
18,0.629308,-0.21308
19,-0.128143,-0.0427491
20,0.286655,-0.360688
0,0.0358124,-0.207805
1,0.0750177,0.136303
2,-0.177023,0.0856453
3,-0.586588,-0.301208
4,0.453153,-0.0579809
5,0.329826,-0.20512
6,-0.095885,0.099357
7,-0.222651,0.0839414
8,0.135577,0.0564829
9,0.0776627,0.0711726
10,0.209751,0.0796055
11,-0.0754147,-0.231954
12,-0.193963,-0.14933
13,-0.0886927,-0.163451
14,0.0983268,0.0463374
15,-0.185155,-0.07245
16,-0.210873,-0.141319
17,0.246323,0.116307
18,0.620377,-0.216757
19,-0.12054,-0.0489824
20,0.206761,0.237316
0,-0.0125033,-0.106143
1,0.329215,0.0347454
2,-0.125441,0.150773
3,-0.578861,-0.285415
4,0.482631,-0.029484
5,0.318404,-0.188753
6,-0.0842282,0.111319
7,-0.227408,0.0981439
8,0.106814,0.0717276
9,0.107713,0.384178
10,0.220994,0.0834323
11,-0.0700771,-0.236453
12,-0.223507,-0.144303
13,-0.0912568,-0.163141
14,-0.11123,-0.40504
15,-0.19883,0.0193932
16,-0.218537,-0.138397
17,0.103937,0.126915
18,0.628603,-0.210905
19,-0.13271,-0.0454464
20,0.175864,0.285659
0,-0.00217716,-0.136482
1,0.242794,0.193252
2,-0.107123,0.145821
3,-0.504358,-0.372095
4,0.470328,0.00867922
5,0.319198,-0.189805
6,-0.106757,0.118763
7,-0.210886,0.0959971
8,0.0952159,0.0758559
9,0.109748,0.378928
10,0.207565,0.08827
11,-0.165622,-0.166765
12,-0.226356,-0.128328
13,-0.0910583,-0.162652
14,-0.221298,0.0352173
15,-0.191059,0.0084899
16,-0.215295,-0.135895
17,-0.0248402,0.119778
18,0.624477,-0.214144
19,-0.127587,-0.0458223
20,0.168475,0.31353
0,0.0464041,-0.308009
1,0.102529,-0.019951
2,-0.044475,0.148096
3,0.191426,0.186101
4,0.434632,0.0099346
5,0.320952,-0.190221
6,-0.0866305,0.101092
7,-0.0891523,0.113041
8,0.0905675,0.0713012
9,0.124353,0.372368
10,0.206827,0.0887001
11,-0.281713,-0.077216
12,-0.23185,-0.121127
13,-0.0900639,-0.162746
14,-0.139633,0.0890599
15,-0.273327,0.0637432
16,-0.217466,-0.136171
17,0.141864,-0.398987
18,0.625384,-0.211706
19,-0.126227,-0.0433281
20,0.20895,0.291919
0,0.0591977,-0.603801
1,0.0004687,0.257904
2,-0.0703326,0.029609
3,0.194376,0.186633
4,0.441732,-0.00290594
5,0.325918,-0.195823
6,-0.147416,0.0893379
7,0.261281,0.147811
8,0.0720916,0.0883104
9,0.105153,0.397542
10,0.208778,0.0958372
11,-0.274651,-0.0667898
12,-0.234982,-0.138711
13,-0.0937051,-0.160503
14,0.11139,-0.0047766
15,0.0774072,0.101456
16,-0.218054,-0.13634
17,0.105578,-0.133826
18,0.617725,-0.20676
19,-0.115828,-0.0492057
20,0.222576,0.309814
0,0.0647238,-0.602261
1,0.121241,0.0265909
2,-0.126064,-0.0328991
3,-0.391629,-0.480487
4,0.417485,-0.00634124
5,0.324705,-0.183423
6,-0.104266,0.112152
7,0.266212,0.145111
8,0.0826346,0.0600929
9,0.0913009,0.388328
10,0.201783,0.0812965
11,-0.278823,-0.0770221
12,-0.257938,-0.134236
13,-0.0917733,-0.162942
14,0.198508,0.485555
15,0.0646604,0.143963
16,-0.216143,-0.141516
17,0.117902,-0.131896
18,0.305238,0.310091
19,-0.123888,-0.0471273
20,0.225665,0.316407
0,0.21237,0.212827
1,0.231245,0.2902
2,-0.12046,-0.0201872
3,-0.39062,-0.461856
4,0.410726,0.0545548
5,0.319852,-0.190363
6,-0.116159,0.111782
7,0.282224,0.155932
8,0.0817229,0.0479581
9,0.0911962,0.402069
10,0.200096,0.0886008
11,-0.288026,-0.0929395
12,-0.262777,-0.155776
13,-0.0950799,-0.163692
14,0.347076,-0.0388856
15,0.0632635,0.143744
16,-0.214461,-0.141042
17,0.117206,-0.141796
18,0.130971,0.160157
19,-0.127812,-0.0468741
20,0.208417,0.321222
0,0.224626,0.18383
1,-0.414795,-0.21101
2,-0.0715273,-0.0170331
3,-0.393625,-0.478123
4,0.423905,0.0336141
5,0.320345,-0.174739
6,-0.133366,0.131824
7,0.274629,0.140355
8,0.0502116,0.0415581
9,0.103331,0.400492
10,0.211543,0.0771407
11,-0.279044,-0.0730437
12,-0.256491,-0.165718
13,-0.0958446,-0.160755
14,0.556626,-0.126149
15,0.059887,0.148231
16,-0.218228,-0.131166
17,0.111269,-0.123546
18,-0.561686,-0.169371
19,-0.120608,-0.0401754
20,0.214089,0.274132
0,0.199233,-0.39807
1,-0.214926,-0.389334
2,-0.0790761,-0.0681398
3,-0.391212,-0.473373
4,0.422569,-0.0207404
5,0.267249,-0.0830932
6,-0.119934,0.12193
7,0.29166,0.14771
8,0.0713582,0.100552
9,0.121744,0.389175
10,0.209871,0.0910987
11,-0.284199,-0.0787526
12,-0.259739,-0.166605
13,-0.0964677,-0.161775
14,0.555081,-0.125971
15,0.0625907,0.146442
16,-0.216753,-0.137607
17,0.102103,-0.118039
18,-0.066901,-0.416932
19,-0.0950087,-0.137112
20,0.256416,0.309969
0,0.411583,0.0257914
1,-0.704616,0.229838
2,-0.0884777,-0.0971955
3,-0.388201,-0.476896
4,0.399468,-0.0098813
5,0.238095,-0.0148881
6,-0.138906,0.148343
7,0.290668,0.139575
8,0.0833955,0.103254
9,0.0986292,0.407986
10,0.30014,0.106685
11,-0.281284,-0.0757061
12,-0.24214,-0.154478
13,-0.0952141,-0.16129
14,0.554902,-0.127814
15,0.0600083,0.14504
16,-0.21483,-0.13852
17,0.108695,-0.126895
18,0.11821,0.0201706
19,-0.0634491,-0.214144
20,0.229507,0.293137
0,0.228513,-0.000435615
